Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,Date
2023-08-16,0.28850306905663586,0.3978910558176643,0.3507404218361542,0.5377719657567294,0.3148004808284232,0.5730364657289555,0.5923022055860884,2023-08-16
2023-08-17,0.2888811923702065,0.39781768563077496,0.3508379271620488,0.5387335595635799,0.3149975498159603,0.5729563528334999,0.5928929798490539,2023-08-17
2023-08-18,0.28876496216242903,0.3974247804422671,0.3509061607885833,0.5380661941262752,0.31498656311085554,0.5720348372854995,0.5930692438927203,2023-08-18
2023-08-21,0.2888526942148958,0.3975721878973884,0.3509377967085056,0.5384626210532808,0.3153850185146322,0.5773620876555667,0.5976513153597685,2023-08-21
2023-08-22,0.28854306043623806,0.39654165938858904,0.35006381081825494,0.5369970079780148,0.31505078715722173,0.5757562716852783,0.5973707730938208,2023-08-22
2023-08-23,0.2883948943124371,0.394955994285624,0.34996880887393694,0.5364206094657574,0.3138815339582312,0.5742022728672183,0.5971543494605972,2023-08-23
2023-08-24,0.2896149259735257,0.3959047309843316,0.35053863593193735,0.5369676588424508,0.3146296964862872,0.57420028409925,0.5974066587203067,2023-08-24
2023-08-25,0.28987045260208544,0.39604296121905963,0.35053132180646246,0.5369126559459907,0.314730662086798,0.5749244293723923,0.5985756907687071,2023-08-25
2023-08-28,0.2896292989574923,0.3952019544945732,0.34970459241023366,0.5361917523517525,0.3145660215486995,0.573968971909678,0.5985675576094671,2023-08-28
2023-08-29,0.2878744104893669,0.3924958298971794,0.34634653786611463,0.5348786059649479,0.3123622893512344,0.5668866833489541,0.6028878338353502,2023-08-29
2023-08-30,0.28810593419615044,0.39241898998825686,0.3463275423972548,0.5346862015797147,0.3121412061217301,0.5659246672386772,0.602776538257712,2023-08-30
2023-08-31,0.28765284053111806,0.39289960133311064,0.3462852707163548,0.5344553905872848,0.3120212498281967,0.5653226598570003,0.6022551451387304,2023-08-31
2023-09-01,0.2875211893884586,0.3925790638730201,0.3462329095375967,0.5333894281043309,0.3119505511634207,0.5649988141583007,0.6043667620775306,2023-09-01
2023-09-05,0.28749635546626173,0.39256245377525617,0.34599026950040207,0.5333445051641234,0.31220796991807903,0.5590025209483398,0.6061380686626835,2023-09-05
2023-09-06,0.2894704131337358,0.39281896673420647,0.3456707329689644,0.5323259936599497,0.3117088817462723,0.5595485438297891,0.6058749135446456,2023-09-06
2023-09-07,0.2908906676661878,0.3930523447724322,0.34553533040987083,0.5321578563924437,0.311634706100549,0.5597017998998638,0.6056881203993605,2023-09-07
2023-09-08,0.2907784215730678,0.3921863700941332,0.3448011080346949,0.5321181230115671,0.31135162172703895,0.5598974173477869,0.6048790856588236,2023-09-08
2023-09-11,0.2906523184557962,0.39371105869697404,0.3446393361142789,0.532881709027799,0.31150319719411235,0.5598757361186515,0.6129113778541491,2023-09-11
2023-09-12,0.2906302520717759,0.3930897384210239,0.3442980862433996,0.5317784921088065,0.31135050908711626,0.5595229935680012,0.6122944700478784,2023-09-12
2023-09-13,0.2883971735528515,0.3931992130260648,0.34441702967099164,0.5318296387625617,0.31149242150457007,0.5595804774748772,0.6122573062632197,2023-09-13
2023-09-14,0.2823394087428802,0.38666614296167967,0.33921326554345693,0.5232394705075709,0.3064217577413195,0.5505345241743703,0.6111321100422639,2023-09-14
2023-09-15,0.2822409352575142,0.387668120340344,0.33923360860693597,0.5245745410261252,0.30755958579290904,0.5521370142290327,0.6101332984839647,2023-09-15
2023-09-18,0.28201982818079935,0.3872494434037837,0.33859535973139193,0.5243464635342293,0.3062733248530745,0.5517659168731387,0.6110447154258424,2023-09-18
2023-09-19,0.28182328613633795,0.38699072929384726,0.33859657716196834,0.5237610090172558,0.3062585131200943,0.5517691495199106,0.6110585734424188,2023-09-19
2023-09-20,0.2815388229528532,0.38730254793538793,0.3401545337955082,0.5241201283768849,0.30729966032948464,0.5527932432311496,0.6109521522492515,2023-09-20
2023-09-21,0.28129779841003777,0.3893396116398956,0.3405573288298943,0.5241235640637881,0.30718728157163583,0.5534637823184347,0.6115183985653713,2023-09-21
2023-09-22,0.2805499815390197,0.38814853619304485,0.3399979407005769,0.5232857476284699,0.30691971704977955,0.5535412923591972,0.6124449111644453,2023-09-22
2023-09-25,0.2805395133217949,0.3883197055426629,0.3399594394402673,0.5232890917704949,0.3068359639401567,0.5505577824037399,0.6111517807754908,2023-09-25
2023-09-26,0.2811307775774095,0.38926642652506577,0.3402454098677666,0.5229807588789249,0.30706367262368917,0.550632752043631,0.6095155959487776,2023-09-26
2023-09-27,0.2812903615731696,0.38910047298711775,0.3404604858648633,0.5220306574908837,0.3070470072048772,0.5499494065175022,0.6096980684935891,2023-09-27
2023-09-28,0.2812293555027957,0.3890361339279685,0.3405786546293474,0.5219970047304915,0.3069968095204156,0.5499407645405022,0.6096713982816506,2023-09-28
2023-09-29,0.2809221363543064,0.38789929425524194,0.3398964063484126,0.5198353608723794,0.3064911194613448,0.5495708063953101,0.609627970559994,2023-09-29
2023-10-02,0.27678284543979814,0.3872994431790899,0.3396079032543134,0.5185866965934465,0.3065816983115801,0.548147866771024,0.6057822622871871,2023-10-02
2023-10-03,0.2751698233587487,0.3887552106258542,0.33934526182761826,0.5190141018559213,0.3071166767217862,0.5490632214371012,0.6060246683998572,2023-10-03
2023-10-04,0.2736234860155154,0.3883603097914468,0.33860951363079694,0.5188370644088114,0.3058494008644894,0.5485242173930464,0.6026099660562703,2023-10-04
2023-10-05,0.2725742352656975,0.3859024824565805,0.3373713162381762,0.5188064501608878,0.3041067723309639,0.546589764413566,0.6019746793790691,2023-10-05
2023-10-06,0.2729244345245244,0.3862071908780412,0.33779281273143813,0.5195848294992893,0.30501550937990185,0.546901302285727,0.6009203420687955,2023-10-06
2023-10-09,0.2729215906717513,0.3861661251566711,0.33782149371868747,0.5196041047112355,0.30488523872149287,0.5470208046127438,0.600812322753387,2023-10-09
2023-10-10,0.27031987058170204,0.3832146975524549,0.33663539577378887,0.5177483446880807,0.3004009806457449,0.5402313714496719,0.5974954802342085,2023-10-10
2023-10-11,0.2704021327512602,0.38351097056834116,0.3368909380266181,0.5179503162914695,0.29971129003266067,0.5390126489172147,0.5975044291510752,2023-10-11
2023-10-12,0.2701873315851268,0.3832741545191003,0.33702842071633665,0.516350183766761,0.29919048312460106,0.5388570595936297,0.5969740339089221,2023-10-12
2023-10-13,0.27037002058744186,0.383766126156614,0.3372799695410787,0.517286599749525,0.2994349741046378,0.5400090949339184,0.5977930104652317,2023-10-13
2023-10-16,0.26840879173134147,0.384286029532097,0.33717965692344853,0.5172416997759357,0.2975594194211502,0.5389908881600113,0.5975603525961221,2023-10-16
2023-10-17,0.2665061746207982,0.3809767674843874,0.33611505939782826,0.5163122329845982,0.2964452383444553,0.5373689363753875,0.5925814829110891,2023-10-17
2023-10-18,0.26515552433411255,0.3765474263552649,0.33471481200112346,0.5141905800522172,0.29413163427130656,0.5366631709017662,0.590617518329952,2023-10-18
2023-10-19,0.26503945717387634,0.3759114685174911,0.3346645626624382,0.5143049968772577,0.29412826361069727,0.5367193047212995,0.5980579706498752,2023-10-19
2023-10-20,0.26550146967599286,0.3766157938839725,0.3348566857870102,0.5145932425363036,0.29437043829156734,0.5371889279735621,0.5991869481384824,2023-10-20
2023-10-23,0.2654687357059974,0.3767608209894618,0.3348912276354507,0.5144977196192182,0.29443036008821244,0.5381593218850625,0.5953989903098107,2023-10-23
2023-10-24,0.26417284346393705,0.37546146462954616,0.3350952167764085,0.5143345534392312,0.29347167380739,0.5379994506073625,0.594779784849813,2023-10-24
2023-10-25,0.26418335725599645,0.37964613007010173,0.34850272131459364,0.5163225418959555,0.2942650627886911,0.5401714388583397,0.5949006446657967,2023-10-25
2023-10-26,0.2647245654381644,0.3799038538026097,0.3491138252305883,0.514862894764547,0.2965737063775704,0.5395653211565387,0.5934482301465758,2023-10-26
2023-10-27,0.26405318628928154,0.3837022068413743,0.3366051358720956,0.5120259659538682,0.28596012770855855,0.5385782971384395,0.5934129665860235,2023-10-27
2023-10-30,0.2624551014177652,0.383347056327594,0.3357265135786395,0.4468936359448196,0.2859304172068918,0.5384383487992951,0.5953749783844404,2023-10-30
2023-10-31,0.2515071085681353,0.3770314703195205,0.33300322037085295,0.44692079782214506,0.28331420237976856,0.5367383892275974,0.5954405849388472,2023-10-31
2023-11-01,0.25165468983737166,0.377922368601972,0.3328906522675393,0.44305017525984736,0.2836128073420636,0.5369470446746688,0.5958987117527643,2023-11-01
2023-11-02,0.25178438006676623,0.37367813924877535,0.3299976444684599,0.44280883068197924,0.2830193975055497,0.5374283221343044,0.5991336157132503,2023-11-02
2023-11-03,0.24893644923485495,0.3703052834191248,0.32769330663289686,0.43952542672301287,0.2807477392882321,0.5374237740845018,0.5964321448167421,2023-11-03
2023-11-06,0.24547698776708912,0.3689168453822296,0.3249799361229505,0.4389042610986461,0.2793968689023859,0.537449179916457,0.5964446293925846,2023-11-06
2023-11-07,0.24581643199967917,0.36903628217507306,0.3230097417104722,0.4386399709984878,0.2777954210970163,0.535162284805156,0.5954027935986197,2023-11-07
2023-11-08,0.24584615104080326,0.36902654019793873,0.32240861450365027,0.43449498557637345,0.27650800004165044,0.5352023635649266,0.5931942336943887,2023-11-08
2023-11-09,0.24585832672543734,0.36914810261931696,0.32269604504386407,0.43443488434916727,0.27664246202758225,0.5349748796960483,0.5950354605322223,2023-11-09
2023-11-10,0.24440338694817906,0.36689187947103247,0.32251124609510623,0.43239323753174164,0.2767766578725303,0.5319142247641842,0.5909059988131056,2023-11-10
2023-11-13,0.22825439754965884,0.3468316201518175,0.31389482081441816,0.4211883836362692,0.26502264086291677,0.5136184157673922,0.5878422089701894,2023-11-13
2023-11-14,0.22790891581691966,0.3449812210838355,0.313074169907216,0.42149414411164576,0.2647058199250074,0.5128984171437677,0.5903127983112914,2023-11-14
2023-11-15,0.22767345936738057,0.34466124002933185,0.31300464550481066,0.4217313276698617,0.26358495016205513,0.5132581652734858,0.5900719046731546,2023-11-15
2023-11-16,0.22755629398863092,0.3446761068156308,0.3122173417936797,0.4212310775064968,0.2640526629175349,0.5129956452539163,0.5911710246865787,2023-11-16
2023-11-17,0.22736420512437944,0.3443986707133142,0.31249007617938657,0.4195605856454134,0.2647165826224982,0.5105889390776149,0.5898073702412261,2023-11-17
2023-11-20,0.22720034790540392,0.343498818710356,0.31247214552639274,0.4191811332401234,0.2653647461847028,0.5105068337313513,0.5894195100724079,2023-11-20
2023-11-21,0.22724575107311137,0.34380107403413507,0.31230151931715067,0.4193998650828504,0.2656817361441415,0.5102232218226037,0.5895547025602963,2023-11-21
2023-11-22,0.22611032318576793,0.3436753883864315,0.31177777475841806,0.4187802197524035,0.26590130797071915,0.5109705735230344,0.5861503818848491,2023-11-22
2023-11-24,0.22584759547450842,0.34362861139566103,0.31182524778687437,0.4189164092752483,0.26571453489803293,0.509806015141447,0.5860712781341401,2023-11-24
2023-11-27,0.22580337236425685,0.343568799628173,0.3115732104821611,0.4191839346742688,0.2655799377365401,0.5092048248557788,0.581051910985183,2023-11-27
2023-11-28,0.2248619702504738,0.34349886089517545,0.31138296495951595,0.419086924938786,0.26572075671984857,0.50899620543608,0.5826581323804695,2023-11-28
2023-11-29,0.22327365211289898,0.3435465256176839,0.31147199307907814,0.41885911876770027,0.264802192797826,0.5079837205650862,0.5827864537862599,2023-11-29
2023-11-30,0.22215025638961308,0.343075375642608,0.31192327272658216,0.41933203701459915,0.2646905510135355,0.5088039878136622,0.5829284188534095,2023-11-30
2023-12-01,0.21709043072898093,0.3404384255411406,0.3062298819886218,0.4128134791745794,0.2581739814015051,0.5028362547794342,0.5780962696427004,2023-12-01
2023-12-04,0.21734742514331074,0.34061738361588145,0.30693916819097905,0.41296117530190957,0.2586487106956015,0.5037470584306407,0.5782912328604377,2023-12-04
2023-12-05,0.2182159476050553,0.3404439016218455,0.30710629094319475,0.41252654305936887,0.2587576163650842,0.5037199953262829,0.578413479318114,2023-12-05
2023-12-06,0.21813116816230854,0.33909975186059593,0.3070378219301355,0.4123860871756956,0.25819900851530725,0.5040550638810398,0.5747033095546574,2023-12-06
2023-12-07,0.21667513098994587,0.3378328598911391,0.31024661515954827,0.4067366352624417,0.2572832485815018,0.5026613716999108,0.5745970725059905,2023-12-07
2023-12-08,0.21622655179113026,0.33783585415055317,0.3098201579609944,0.40694264142257763,0.2573323314923674,0.5028665905074493,0.5735906142473295,2023-12-08
2023-12-11,0.21643192947829898,0.3375241258001766,0.30980331450324916,0.4077631525599385,0.25729546934198416,0.4997411700079266,0.5738735511376659,2023-12-11
2023-12-12,0.21647939593555848,0.33725053890531903,0.30969578424986516,0.4084139028211347,0.2571896212506212,0.4998462701598885,0.5732131072574975,2023-12-12
2023-12-13,0.21650060820266712,0.3370244758627854,0.309677449617048,0.4081550568953183,0.2557581500615191,0.4991405961374925,0.5695958882997365,2023-12-13
2023-12-14,0.21643307080183302,0.3366732435957659,0.3088573861924701,0.40598288415631123,0.25641508461312124,0.49845137884815266,0.5698932715757521,2023-12-14
2023-12-15,0.21580838194811683,0.33680273889331896,0.3087897702097652,0.4059118171207711,0.2566746260479083,0.4977904989164492,0.5692358612188666,2023-12-15
2023-12-18,0.21054390077240714,0.33575141614934384,0.3061713693805413,0.4036500399492846,0.25448000946405064,0.4960887637949774,0.5692861078095336,2023-12-18
2023-12-19,0.20995424221095307,0.33565446043883923,0.3060878673835358,0.40313569501529634,0.2537556494244987,0.4955409689140992,0.5673713864577111,2023-12-19
2023-12-20,0.2095825697684087,0.33398362360374606,0.30546883073560777,0.400554969688509,0.25318453526950213,0.4961943305610019,0.5688988926890748,2023-12-20
2023-12-21,0.20958522099434812,0.33409822113319687,0.3057144283179202,0.40024786847456223,0.25322818795299934,0.49614187389905234,0.5633770120272426,2023-12-21
2023-12-22,0.20852128049078894,0.33375389332556193,0.3057360698737785,0.39988954047464426,0.2530690599057213,0.4957610591932474,0.5634602081728998,2023-12-22
2023-12-26,0.20701676081266934,0.3317105056523034,0.3049196746635792,0.3989942009019988,0.2515772033285622,0.4899953479535509,0.5560048628392794,2023-12-26
2023-12-27,0.2069724252316638,0.33139104510096457,0.3047329315802176,0.39899940261720424,0.2516018068653255,0.4898059617311509,0.5558146696906555,2023-12-27
2023-12-28,0.20638721524209908,0.33016457047135306,0.30390221343667406,0.3987469193354395,0.25142947601291676,0.4837586513981921,0.5442794306182658,2023-12-28
2023-12-29,0.20394065384366675,0.3299273755267541,0.30343894440846825,0.398803600610147,0.2511289672009368,0.4836529888983743,0.543952102751356,2023-12-29
2024-01-02,0.20563504142670314,0.3292587238870771,0.30257630921234446,0.39808617005023617,0.2503024222309883,0.4834838573387045,0.5384284677104679,2024-01-02
2024-01-03,0.20583046363859292,0.32945400190545265,0.30256322173219685,0.3981874751492917,0.2502228645326275,0.4837851749786122,0.5401271552776103,2024-01-03
2024-01-04,0.20260046760473405,0.33013721584424627,0.30312523160328336,0.39689642058772767,0.25037061902574287,0.4831168475393668,0.5252283712815514,2024-01-04
2024-01-05,0.2024876889890274,0.32998611183423493,0.3028957456132219,0.39665786368914807,0.2461616050682316,0.48278721142219383,0.5230795607935724,2024-01-05
2024-01-08,0.20337934460415172,0.32983145399824026,0.30271927058152964,0.39685464001637566,0.24467063213183127,0.48486542021732293,0.5221357936232375,2024-01-08
2024-01-09,0.200335150908643,0.32840590217603616,0.30279862947265385,0.3964306939303948,0.24448347713109148,0.4836511309019516,0.5223756648577342,2024-01-09
2024-01-10,0.20036179519959268,0.32843406049518953,0.3028343279538047,0.3976384537646953,0.24491666151473016,0.4817337337938723,0.5194064724827548,2024-01-10
2024-01-11,0.2003960852898129,0.3274495496292853,0.30284434745420763,0.3970380531465908,0.24487124238477548,0.4815796253685693,0.5202742751250379,2024-01-11
2024-01-12,0.1994260161826581,0.3226901026886851,0.3010343845157974,0.39709931070711274,0.2433772148971403,0.48163632745245455,0.5206860094910404,2024-01-12
2024-01-16,0.199888631714619,0.32289770978599397,0.3009857900993242,0.39701915521446696,0.2432040105482269,0.48156553275286873,0.5206892725051037,2024-01-16
2024-01-17,0.19980155614783884,0.32189071758383236,0.3009897801965004,0.39701661706086533,0.2432377510995594,0.48134741529482333,0.5210395501212646,2024-01-17
2024-01-18,0.20209874456940863,0.32120778031213304,0.30104162079971936,0.3970438238475769,0.24339851905779625,0.47966699600877744,0.5164423654495407,2024-01-18
2024-01-19,0.20247602740230405,0.3212542810435068,0.3015679385804151,0.3967329923513892,0.2426891134916226,0.48048148567068494,0.5159256083290948,2024-01-19
2024-01-22,0.2027544130739301,0.3206287935883736,0.3009924341784592,0.39637016580706025,0.24208597819254676,0.47876136218754706,0.5160387678061411,2024-01-22
2024-01-23,0.20204192532109452,0.31865089755625103,0.29657773328095666,0.3959255632887386,0.23977480681069266,0.4751379524774418,0.5139090617609281,2024-01-23
2024-01-24,0.20088832046304964,0.3186679775969198,0.29628197757916946,0.39534048162629043,0.2397548578892905,0.4702340451413487,0.5084120450462454,2024-01-24
2024-01-25,0.20072190042276447,0.3183590029270321,0.2960448555244863,0.3953114698245195,0.23974085993803024,0.4702331049856074,0.5231321758628839,2024-01-25
2024-01-26,0.20089820588161117,0.31835388800415815,0.2947724348359479,0.39499913803321707,0.2396460196108346,0.47045408546805945,0.5231307418507317,2024-01-26
2024-01-29,0.20049961147549827,0.3179950306757134,0.2940116551297796,0.3935065796247581,0.2382454611152619,0.4704012390336483,0.5133586575340195,2024-01-29
2024-01-30,0.20115066991814803,0.3171277653524632,0.29391242462084444,0.3927031863259415,0.23829121366417183,0.4698120435158534,0.5016130562650636,2024-01-30
2024-01-31,0.2010757738930192,0.3176441847493427,0.3026700358593114,0.39220865906087393,0.23884860728016358,0.4660736663537787,0.49803814749508735,2024-01-31
2024-02-01,0.20129265619459075,0.3176920589888579,0.3021921714945855,0.39218546176150615,0.23847920777512277,0.4662488723505663,0.49660113035444675,2024-02-01
2024-02-02,0.20128298944075204,0.3263645629424188,0.301925384530812,0.43919014340605517,0.23837059485347975,0.4635662465833279,0.49443936970833025,2024-02-02
2024-02-05,0.19821427620259865,0.31851701919062364,0.29344127831258277,0.37663606137428735,0.23459678770472336,0.4644827010914045,0.4944088230266634,2024-02-05
2024-02-06,0.19696606390249852,0.30668101708469175,0.29201819986564787,0.37657046507463454,0.23321164608156175,0.4637765399138298,0.4948208114563818,2024-02-06
2024-02-07,0.19605670089784213,0.30642396708128694,0.29149279675165896,0.3776217873113008,0.23385667166912555,0.46428324831443746,0.49436907851075795,2024-02-07
2024-02-08,0.19531072115896408,0.3064743751031867,0.2880481980911525,0.37673483883552883,0.23039238006922352,0.4621028352825537,0.4943696936064513,2024-02-08
2024-02-09,0.1944478217745209,0.3066580409306754,0.2778256298052671,0.3739080533629736,0.23074273627577355,0.46311565168531016,0.4942990368319018,2024-02-09
2024-02-12,0.19454405354438836,0.30631435896749565,0.2742754340838256,0.3723521393028552,0.23079895637053138,0.46312804278716196,0.49421511441015825,2024-02-12
2024-02-13,0.1949220395940366,0.3071190742041914,0.27479540369765226,0.3721921017566655,0.23195780207949193,0.4601057321098033,0.49211560284634376,2024-02-13
2024-02-14,0.19417341851726969,0.30683983996825953,0.27481596262750435,0.37207468911904107,0.23021129703261464,0.4601045980121394,0.4926231758902995,2024-02-14
2024-02-15,0.19412251153602686,0.3069780056772204,0.2758248718312298,0.3725184587230505,0.23038048339867764,0.4579854372764723,0.4908311678321222,2024-02-15
2024-02-16,0.19389584756589812,0.30675328238578703,0.2754855123441794,0.3730564944145197,0.2303096496501861,0.4578049659768656,0.49026939061724056,2024-02-16
2024-02-20,0.19363355193629816,0.3055239263695216,0.27500651137521137,0.371849556213008,0.2285962938996712,0.4587633265220328,0.4879110961023789,2024-02-20
2024-02-21,0.1934838555308365,0.3053606366678259,0.27478267027318515,0.37201127670203255,0.2279502471350115,0.4588070361255846,0.48696084066411977,2024-02-21
2024-02-22,0.1917848178230742,0.3057287988051166,0.2733889713346473,0.37349383754254556,0.22782199754635912,0.4839384999640513,0.4842537359685422,2024-02-22
2024-02-23,0.19208895286231306,0.30555817158998577,0.2733817534335672,0.3734621989299179,0.2277849842749762,0.4839425639769019,0.4847518997584679,2024-02-23
2024-02-26,0.1922551235996542,0.30557684920308054,0.2770960170857234,0.3735724711255758,0.22769519172431876,0.46473455719223766,0.48623948436743397,2024-02-26
2024-02-27,0.19145458828949813,0.3045393494691854,0.2763857910546779,0.37336819731710547,0.22645065910270046,0.46436060508761956,0.48553416183513437,2024-02-27
2024-02-28,0.19146412752253944,0.30457758477441554,0.2770262539905975,0.3734014894092104,0.2264492413543363,0.4647087341237789,0.48262045047685553,2024-02-28
2024-02-29,0.1914698857805027,0.3051102290286212,0.2773520812896887,0.3724782098871041,0.22673365631272638,0.4645785396093862,0.4825256195372025,2024-02-29
2024-03-01,0.19099292293976805,0.30416295067896837,0.27758189407292216,0.37280713248675573,0.22625971778183418,0.4650434739237103,0.4823118895764439,2024-03-01
2024-03-04,0.19276908754555494,0.3042130465928435,0.27865006294956546,0.37301745198269426,0.22560876300951851,0.4655377641761815,0.4840828264366172,2024-03-04
2024-03-05,0.191896214895476,0.3037874935873093,0.27824852766470876,0.3691573787897187,0.22734999814197993,0.46515122285107785,0.4843765916494661,2024-03-05
2024-03-06,0.19115220615229825,0.3034906843821884,0.2780993796934123,0.36919074698733567,0.22733425739288549,0.4654768385141384,0.48451723675384384,2024-03-06
2024-03-07,0.1905647593430937,0.3038975992321703,0.27850963248432237,0.37021560055468367,0.22752078686421773,0.4668024491071463,0.4836216377028498,2024-03-07
2024-03-08,0.19065074206624802,0.3040947416111364,0.27856432677006354,0.3705791052137449,0.2276739166774726,0.4696762085815521,0.48300987221031827,2024-03-08
2024-03-11,0.19035103162486586,0.3042034098728479,0.2780869184328554,0.37309228647081005,0.2276361916243534,0.46896246925103346,0.4805578003213261,2024-03-11
2024-03-12,0.18980371124253007,0.3040839877146196,0.2773895402646303,0.37388096848192526,0.22833177255177184,0.4728671755540487,0.48055513767392166,2024-03-12
2024-03-13,0.1898146788717841,0.3036882371894836,0.27746892350497415,0.37408063860133905,0.22752493903989984,0.4731397825568314,0.4827139661537681,2024-03-13
2024-03-14,0.18961538365589445,0.30290719091004664,0.27675092068819024,0.36793249737875666,0.22724562681115074,0.4728078128856173,0.481875490126626,2024-03-14
2024-03-15,0.18962478517889386,0.3038885659300177,0.2763663770750911,0.36813591050819255,0.22782900795911917,0.47285480496541143,0.4816743983963759,2024-03-15
2024-03-18,0.18884120747039485,0.30157034192043713,0.2767174879473509,0.3674033528606909,0.22450685885620758,0.470328566472369,0.48529023453225784,2024-03-18
2024-03-19,0.1891956826394868,0.3013291648023834,0.2765521041549481,0.3641006287515531,0.22443078481265655,0.4703548899122569,0.4850086937345264,2024-03-19
2024-03-20,0.18913607230440613,0.3011279592446661,0.27667623080004355,0.36432672922099346,0.2228383738629739,0.4703851901740766,0.48535755203963615,2024-03-20
2024-03-21,0.19328006904785305,0.2999049086367116,0.2746063701820449,0.36387829767823393,0.22294406860662172,0.47038810551186655,0.4792873286419911,2024-03-21
2024-03-22,0.19310698919494443,0.29913592065350664,0.27484144689051254,0.36354391236015665,0.22284772983624385,0.47107205777015576,0.478317376468346,2024-03-22
2024-03-25,0.19319253413762807,0.29913363791200664,0.27418296770230643,0.3634617662222058,0.22267645330489655,0.4705663157201005,0.47840080481978264,2024-03-25
2024-03-26,0.1931564087802948,0.2991958744893886,0.27417661297920437,0.3638770283924609,0.22255398707172758,0.47114616985153274,0.47919295895445274,2024-03-26
2024-03-27,0.1938640267761905,0.2992361905864067,0.2725362757453521,0.36345585186185586,0.22193520300990105,0.47189644758212884,0.47928922224091863,2024-03-27
2024-03-28,0.19412661325125832,0.2990419526144531,0.27208682564786996,0.36375119132415396,0.22188218358948852,0.47181109965159357,0.4796256937813334,2024-03-28
2024-04-01,0.19335168405073477,0.297687755144938,0.27356701859375415,0.3633161087898641,0.2213197747154519,0.4715512811628578,0.4789995848497207,2024-04-01
2024-04-02,0.193249788521214,0.29733685000246424,0.2735951461466677,0.36331906728168734,0.22123917175884678,0.47170080767468947,0.48145072285354806,2024-04-02
2024-04-03,0.19268590883134842,0.29724553594958,0.2723180248147313,0.36328088967774624,0.22087393892930865,0.4717270681414836,0.4774636481431924,2024-04-03
2024-04-04,0.19260567857703012,0.2974560808197387,0.2739376246722375,0.3633056138440522,0.22094524673842028,0.4733686997655668,0.4738282653512427,2024-04-04
2024-04-05,0.19262399692435933,0.29830402105659004,0.27417223493832876,0.3643935944405737,0.22156503674862318,0.47319763852324903,0.4750819077754528,2024-04-05
2024-04-08,0.19240263395286553,0.29679775880654913,0.2744870623913442,0.36440679713567575,0.22129457079229986,0.4727243897070682,0.47619679214744787,2024-04-08
2024-04-09,0.19245876108699705,0.2967164802739772,0.2722580912131973,0.36405150942451453,0.2200120395958947,0.47341183275742116,0.4767141087559748,2024-04-09
2024-04-10,0.19211105129794287,0.2967146488743339,0.2715656057077304,0.3639189481334117,0.21999181179751034,0.4734021902651854,0.4775984105701105,2024-04-10
2024-04-11,0.19670936563693475,0.29601940264489224,0.27198268667004427,0.36384055590159814,0.21883180505376304,0.4743519840081297,0.47772369666090253,2024-04-11
2024-04-12,0.19682039990554434,0.2956313827409923,0.2721288472557797,0.36470890009719203,0.2194050669323834,0.4744838701868883,0.4769751994698073,2024-04-12
2024-04-15,0.1951733259521084,0.2927538713633867,0.2717072844363133,0.3647348458841984,0.21944580603246075,0.4753883410159211,0.47934843338719607,2024-04-15
2024-04-16,0.1961246111694205,0.29277952552064446,0.2714863485593671,0.36475813686360065,0.218976360166438,0.4754852704726731,0.48008351207246364,2024-04-16
2024-04-17,0.19630200930717617,0.2930954307933838,0.2700606919978484,0.3647296585741739,0.21899271128539563,0.47748025958020673,0.48006260842472437,2024-04-17
2024-04-18,0.19625075163448294,0.2933435442008165,0.26961531504603137,0.3648375540312691,0.21987667173449416,0.4770788224588123,0.48114332121680975,2024-04-18
2024-04-19,0.19651502643241325,0.29416730444894784,0.2699388067510887,0.36733998162904496,0.2203323057560903,0.4884540546216675,0.48110399292392997,2024-04-19
2024-04-22,0.19649076815178776,0.2943570504529693,0.2700807058432202,0.3670104743707565,0.22014708022702778,0.48881168319216833,0.47235044426316375,2024-04-22
2024-04-23,0.19634156055830734,0.2932077396406059,0.27030211844637786,0.3679266158294937,0.220641430421642,0.4898258877072813,0.47254106457344885,2024-04-23
2024-04-24,0.19673560177367022,0.2936566222038961,0.2703046213334989,0.3680108158443393,0.2201014989547266,0.4912538747798188,0.487455048127847,2024-04-24
2024-04-25,0.19655999895012893,0.29197652531738794,0.2702776517823737,0.38285961766593446,0.22032587106123852,0.4910965266466401,0.4897772937347789,2024-04-25
2024-04-26,0.19659490662241108,0.292959349224301,0.2883304135036642,0.3828193535628169,0.20921860123895555,0.4938692190026161,0.4879488610466181,2024-04-26
2024-04-29,0.1961110682262958,0.289688920580286,0.28837771613730817,0.35864628990025404,0.2072515576902255,0.4938692913032438,0.5095309391556847,2024-04-29
2024-04-30,0.19684035338670702,0.2887719277033547,0.28919924662395813,0.35870952713459364,0.20980193914233056,0.4940921418945073,0.512085174797088,2024-04-30
2024-05-01,0.1969357399165927,0.2874321050704081,0.28922213075131603,0.3590609357604932,0.2101203792505989,0.49464148623658655,0.5121829992568225,2024-05-01
2024-05-02,0.1980510038708301,0.28865461031750683,0.2889515940799566,0.35857690984784907,0.21020540362000006,0.49462203618748457,0.5120787313490296,2024-05-02
2024-05-03,0.20671217290177937,0.28869991060787464,0.28895453386281517,0.3589651809659927,0.21120219216827896,0.49512984026110096,0.5121083872124029,2024-05-03
2024-05-06,0.20667307296597692,0.2889036536164158,0.2888352712914302,0.35957971418909984,0.2117716791826775,0.49601097025264923,0.5124433806455698,2024-05-06
